Character,唐Left_Entropy,唐Right_Entropy,宋Left_Entropy,宋Right_Entropy,元Left_Entropy,元Right_Entropy,明Left_Entropy,明Right_Entropy,清Left_Entropy,清Right_Entropy,CaiLeft_Entropy,CaiRight_Entropy
泪,8.012073695336548,7.572508496076011,8.331419214043363,7.842570632415528,7.881208228312706,7.202838588048304,8.364663249271493,8.00896957691637,8.580576991975416,8.276439058587487,3.8808218550599305,6.54026481081883
栈,6.005624352997731,6.062819912063852,6.423533477987826,6.978011907869886,4.690111101495659,5.165259409686986,6.416257480496072,6.342159221109204,5.897470399996341,6.832376520096358,2.8369669017071413,5.229618465559759
陨,4.51089956542986,5.106603137064476,7.093248239680641,6.859814843035785,5.922245327507011,5.7340344740504525,6.97661327776086,7.092520222340102,6.480811442845171,6.447503482291496,5.920446872369508,0.8956240150717947
秘,7.086901282887579,4.886033273929618,8.731984104473495,6.51545420272732,7.437585216960589,6.119996050025095,7.948925470985739,7.535107124879366,8.069103336173177,7.352116185991083,5.151488470906975,3.1020805583701065
弗,4.5625,4.538909765557392,8.710543263152925,8.353162522984997,7.444118132629253,7.327746752781516,8.150844933958691,8.06390375922781,7.897697300848835,7.621200685370336,7.679964452907978,4.833253701393531
黛,5.548336258744094,6.477501075011597,6.006519135543034,7.516083120553396,5.330921025653801,6.69924251437139,6.2708275492125605,7.888857438544417,6.805001273152607,7.80743284104161,6.665542151702429,4.404490832340933
龟,3.974036359958448,3.926416457790284,8.541153945308162,7.801929351503446,7.477375311842487,6.796814760799005,8.156869727218911,7.301716879290747,7.807958779829097,6.631039598311996,3.443213025923665,6.719017275287553
由,6.099858873309182,7.249118284882274,7.285345017662261,8.014117594511593,6.186676478339179,7.631392291432101,7.230731869211675,7.333991045057926,7.685552475802506,7.524942567050164,5.293130018599712,7.3618708800744
婚,5.576556832075029,4.224455710886892,6.48650735116474,4.490055097448304,4.449264286869087,4.637181802431084,6.32161768704154,4.71507901683127,5.720958034283158,5.418257068436172,4.513738783848362,5.432485067467692
羹,4.592739203596111,6.259316061163811,6.395645665567787,8.541592992172585,5.530494833819684,7.004163300730162,6.316122301618553,7.871078163093932,6.185329484980187,7.765013585368639,2.2572465167868403,5.276889091810702
彝,5.187035390948685,4.313543598661567,5.807696085160361,7.185318124590449,5.082616840638828,6.155056686733825,6.31427666713689,7.050411123324693,4.456454642105746,4.943517524433035,-0.0,-0.0
纽,3.3927474104487847,3.5465935642949384,5.081347519792248,6.265809104971677,4.338396886909941,5.058984089445428,5.515066979392559,6.318394605970923,5.31743587415384,6.182238816983754,6.619581961839704,1.3451933379276126
怎,1.5,-0.0,7.983091041097365,5.016041445687249,7.30369908243345,5.0394474128061,5.946500629278415,5.183392357606784,8.645952430822769,6.970791132770271,6.653732274977335,0.530930515862363
驻,7.695804597234132,7.223888392751601,8.043697287163,7.978980431399319,7.4491977759423325,7.026944547851738,8.567474087197589,7.622968813077688,8.008842243149338,7.78546135996989,6.175045229421358,5.474750556304843
配,6.338507543257367,6.181182536662705,7.662998185724084,7.646226991936858,5.9379215392719935,6.162626355179332,7.419436641928423,7.335467168479232,7.25233391462498,7.282794240684897,6.757183763976914,6.563618822100787
送,8.263225144125123,7.809603876257328,9.036496263218137,8.29380171395282,8.382517135301605,7.759722401612888,8.859253768571318,8.15762701210356,8.703614990417526,8.02039962703183,7.087099653856803,5.656537402856952
冬,7.186411908576309,7.405799493614248,8.081084721337103,8.356741292256377,6.948360008861586,7.394277238833731,7.889893048734144,8.18089293390654,8.042690718598287,7.713144607925057,5.778197788875424,4.19857323025948
祥,7.036749542671767,6.089518501887165,5.329673296283459,7.793427721027511,7.274145966988257,6.205969018376005,7.9491965574425,7.74661766721161,4.262612145909548,8.776714563325232,3.273465848383294,3.656200470619485
举,8.219762340663346,7.490312054025808,9.07613129663208,8.242892660325559,8.057057130689643,7.703748910372473,8.8930356164607,8.149290341530547,9.071739862172338,7.503959879564261,6.923408666854716,5.282712756259079
嚏,1.0,1.0,3.028244582725587,4.878305530231078,-0.0,-0.0,3.0220552088742,3.418295834054489,3.6304126608739984,3.916126946588284,0.702375757922117,5.538764068103234
裁,7.641365132494187,6.901657876815984,8.039434301443736,8.014314023022207,7.426301987706908,7.012153828858278,8.243947376454104,8.368181575791324,8.121105837112855,7.679922965968231,5.8384357946283725,5.070789748511325
赚,4.306890595608518,3.240223928941852,6.11015425891922,5.431185060984681,4.0536606896881855,3.1238561897747243,5.879421837265368,4.895497175302652,7.526815052115484,5.425921263030093,6.757364747205389,4.266341158418353
玉,9.331865892964002,8.708680764298101,9.673376356970104,9.068980894253247,9.586137195201209,8.590122227249722,9.764516191645404,8.90500822731709,9.859421968676916,8.827033582842235,7.076151487347885,3.1146318940868136
筵,6.372483621252964,8.137705134219852,6.3822698485503295,8.787098375848684,5.872157785289702,7.933889764682224,6.461528120630343,9.04896620616613,5.937691114343458,8.30633801936411,3.050301855434981,1.1635402011210707
莴,0.9182958340544896,0.9182958340544896,3.084962500721156,1.8879185026711327,2.2516291673878226,-0.0,3.121928094887362,0.9219280948873624,-0.0,-0.0,4.439530070125945,0.2868389047509438
圄,0.6685644431995964,3.875,2.5961320210592813,4.829676064235249,0.4689955935892812,3.121928094887362,0.9755569470037908,4.972208566858091,-0.0,3.614369445886756,-0.0,3.640223928941851
芳,8.913802774508756,7.05805620446855,9.037403682985284,8.00371202236758,7.933682396207459,7.982614137211937,9.173917797209384,7.880592042750068,9.15654501349206,7.544677688983885,4.947479782318074,4.178879151654852
碎,7.287907321780842,7.3714608870795155,7.785115101331164,8.718425331071703,6.9656968742297,7.748875339473594,7.808178892362604,8.358333596091276,8.029190257016303,8.645511095316747,6.091969043347064,5.534364225751962
觎,0.8112781244591328,2.0,1.8024212838293645,3.625,0.5032583347756457,2.94770277922009,1.5317035250512132,4.001822825622231,1.2916919971380596,3.6644977792004623,0.1222915970693747,4.231180704253091
睫,3.4547012441673464,4.307354922057605,4.85747686830825,7.229136840294332,3.5875986337223496,4.542748326446119,4.7486665966272765,6.5209254177969935,4.750273421834882,6.476867717943876,4.253739576981106,1.5554020722400477
就,8.050757772753743,7.430569144128902,8.717617376955937,9.344773771898856,7.692262203835953,8.286340294924061,8.546364915127734,9.157862284642874,8.568369172366147,9.024088314047583,7.156958673631148,5.902192353140402
樊,6.388850924583964,5.398073512085063,7.852972677015135,6.191084145439595,6.714443877784208,5.063898272639723,7.821686503797409,6.452772023885854,7.863928900800752,3.3583826868046414,1.539406309667091,1.375444671661454
艮,2.521640636343318,2.235926350629033,6.531054891723112,4.536094807986171,3.865268848848941,4.2269335914248,6.187644072928147,3.748351098177994,6.037142574795872,3.0314683132782254,1.2700162762891642,2.6261346494268607
酣,5.739285900195793,6.778585661608778,6.775978907180922,8.208946678977506,5.810050808631527,7.400504748303311,6.864060578243076,8.17949899901196,6.743347863157185,8.031732480611323,3.5841837197791886,2.7588718484453603
甄,3.2369177246767937,4.5421760881167765,5.423995534866917,6.228307762131717,3.6195592706113664,4.62015169511603,5.356276757131207,5.688575761147908,4.82185353000782,5.975070304194031,4.447759830376041,0.7742433029172697
蝶,6.55801732537152,7.210924403938892,6.645560364421515,7.947409062855813,5.753667169836162,7.272635439064216,6.353055918306134,8.148468543004203,7.102277808730993,8.320853348113747,0.9199709215254376,6.499942294995665
灰,5.981871807166128,7.279494086337151,6.976120251917381,8.437447891696799,6.234205139016188,7.177838536283036,6.729144594234374,8.491803251034277,6.389145794132421,8.511397360419563,6.569316448801704,5.864450266455516
煌,3.800838228461932,5.11788103697069,5.108075514056577,5.6570453814165855,4.632049905558262,4.934736098189563,4.426009597546654,5.435458011776192,4.859214276169775,6.085098648355467,0.1736068102496059,4.644215824655348
弯,5.91660345980364,4.109429416423197,6.853447252531814,6.03337691707742,5.95721547884476,4.584161784488533,7.393592047720275,4.840590408691486,6.3437275560400455,6.159307244740713,5.77060997029063,5.933727724158058
勤,4.564540759019305,8.018037347764949,6.896748633565266,9.196127271820338,5.6352835096740375,8.16677109369556,6.382264286602237,9.084953256306886,6.320481924180354,8.858405443245752,4.914808110451316,6.05890463878217
潜,7.896236358202809,7.986984010460183,7.370327392344012,9.097663083886305,7.660778194661291,7.4674197235802655,8.094452501973173,8.355982991650894,8.396478921942508,8.213929306094874,6.740126882473723,3.770322599387545
尝,7.770085070387792,7.298543782174902,7.869279735918568,9.036384816116376,7.296691111791657,7.862477081940547,8.098156683073578,8.669188862283097,7.668242256886739,8.317332617394067,5.984523015370188,3.7688504526623423
焦,6.529528069618387,6.233079161511228,8.297559529159155,7.063104802600321,6.86062388996879,5.899918622823432,7.794745574363312,7.0612231691465,7.418424365119828,6.468931566018185,5.991387680739845,4.064661336234396
砺,4.515379652553945,5.1711322469343886,1.6818068196680138,8.738057306143313,4.454541081250587,5.986188929614923,4.784060788127091,7.196830239984655,4.695624226095161,6.43027228303596,-0.0,3.121928094887362
饼,4.391489514102184,4.939183095358683,5.639993807724557,7.987250926560951,5.049037674915921,5.501598702898247,5.46600812106805,6.809507135741901,6.242238863132599,7.4050030219260305,5.899715938655962,6.136681119583963
咎,3.760017277849653,4.631615665225586,3.614025546028257,8.088087798496417,4.707676753691001,5.048729125105947,6.199043982092836,6.855732280467981,5.1257582487603095,6.509556931565687,2.1342956535821305,2.73450206197147
戋,1.4591479170272448,1.4591479170272448,2.9807818058237934,3.2845716651761983,2.6337314206421327,2.967064753975466,3.521706277574313,2.9317325948008226,3.0732144963528105,3.0732144963528105,-0.0,1.0
暑,5.761331371962612,7.299376814953272,7.221430471380815,8.695166114677788,6.0669466027696695,7.52812771937806,6.702372917169346,8.405736280592684,6.598022614493358,8.227723367475901,5.068565216714927,2.0557940182003884
雅,6.80476500841356,7.233483513289348,8.448318577509308,8.20078392773063,7.585473735417155,7.2760488930798335,7.43672205668788,8.397836764868188,7.644381356996559,8.348304199760525,6.084767960792005,6.5073394883573545
无,9.567571563639396,8.624887449526739,9.750772075326609,9.015436910763798,9.612741038964176,8.846874083786131,9.711799496928633,8.96951381917588,9.865738815972277,8.547015224218892,7.598984707489415,6.180376798133814
输,7.204793663870452,6.865557748376476,8.902148701243945,7.595987516790707,7.552228265161829,6.563113957631684,8.608216647058468,7.918987657461237,8.799652033746964,7.015249163150568,6.576350083729907,5.412573448080098
轨,4.311775450572035,5.259426622493774,6.0082806813332645,7.542790702536468,5.006057116576882,6.344062143758447,6.493442136644521,7.913047453601065,5.871293562300816,7.042935463135454,5.122948218441207,4.864659145746063
试,8.065948756970885,7.6245628593435,9.474648278619672,8.341763460779609,8.332327987954855,7.446546017545789,9.2012015068152,8.067952406096236,9.367639518582369,8.48810721263031,5.824798273772394,5.855716718536517
呀,4.977994295687536,4.647209155823092,6.701779964942438,5.714899738464309,4.914075318551898,4.950419141294113,4.912573265150913,4.654296302213309,5.210463546901391,4.873184415221502,7.123868801300683,7.129678290473755
兰,8.230178682834278,7.794197978580097,8.544438461097721,7.890325666345563,7.546607484676323,7.189704615742004,8.80940826710409,8.356705947350969,8.55101352913793,8.219770824014315,5.476686287492179,6.862739203857532
帖,5.740324386372564,5.990740760310782,6.152244477016079,5.234294090308355,6.3564786696160445,6.631130261473856,7.289725791972082,7.932022243689377,7.060727448455831,7.64694344681215,4.734274347397197,5.882748526962573
磊,5.047930772081511,2.599303723749025,7.483138248819528,3.5782248499700464,6.110996337027665,3.2258380732780285,7.246583385504224,3.40340001558496,7.201511918227892,3.457085304162379,2.0604760155132014,2.500092102981612
莫,9.238249349802716,7.692539474201841,9.93826535102462,8.135304265787541,9.351327459638377,8.02711238487183,9.73446119652704,7.935042450611056,9.838755061346047,7.993230407840379,7.736069906773857,6.208191712041973
边,7.782823364032459,8.774952067943584,7.612837910331302,9.549787339014536,7.054132571943629,9.117505490415608,8.054865943682579,9.058993529573538,7.922638745670959,9.40367903389895,4.6217142555383175,7.391071872737438
瑚,0.6443013122261,5.15000036635024,1.3188558426700732,6.178588966334872,0.6381830346631651,6.1603318753753005,0.8954243968624251,7.245512468946935,1.1587944848933385,7.65656016114968,-0.0,4.459181000497795
疚,2.584962500721156,2.584962500721156,4.757462287781335,5.186731930947545,3.366091329119192,3.9321380397593737,5.077594687381855,5.5652602676573,4.365664673284386,4.460902768522481,1.1595060695089,5.905984376826797
敦,5.773119783410551,5.248709328794483,5.5684627794690345,5.461596116038139,6.021064849542652,6.264373406184189,7.662668388315777,7.691413801210043,6.697353664453391,5.088796555909767,1.1634520432631246,7.391500818464603
瓯,5.08167456056743,6.217266533090497,5.587193790432316,8.042618289787162,4.964724185270336,6.558831792392536,5.697337589919998,7.839905178521145,5.698579890047606,7.286854552789968,0.863120568566631,2.1280852788913944
店,5.047505780698787,6.534055707313262,5.331516757771315,7.952466602732479,4.311044716419103,6.184553430414314,4.941481616931174,7.726052972814974,5.201532637020128,7.650682304532631,5.730424347949985,7.053505436302818
苜,4.084962500721156,0.2498822928331854,6.718422081442368,0.1373101760992842,6.229908875932784,0.0663439752683116,7.616166244125829,0.3722031063790154,6.281063076539375,0.3055796360581783,4.351823225551767,0.222284830685688
萦,7.535914172727935,6.532694155580378,8.520153325317855,7.126589696226279,7.213055892829212,6.217534529258915,8.113450770071164,7.44189592624653,8.171605997459903,7.512892957750852,4.601357134216457,0.9156102280816966
玢,2.3248629576173565,3.6644977792004623,1.9219280948873625,1.9219280948873625,-0.0,-0.0,1.704733485267853,1.267931645520725,1.584962500721156,1.584962500721156,-0.0,-0.0
舆,3.5385195214377894,8.48249316244676,6.238023830447799,9.011583856131375,5.977598834626945,7.6897900122979905,6.443182613835456,8.797938487682845,6.785913046522496,8.399704469249548,4.859154926921652,0.204056119852664
古,8.56698687839256,8.147604449724978,8.442184827395158,8.532951969913862,8.278991493379893,8.332427100038363,8.516793973636199,8.555808190278901,8.677796666806918,8.80293381032554,7.195358762335983,5.528028444245651
妇,6.755719534539505,7.704409891666385,8.120258877710448,8.656843786294258,7.049346701904524,7.988501651338607,7.455361946546501,8.942187636833168,7.708374765408296,8.60240708413113,4.834628793839092,6.735083209682001
擢,6.420892099771276,4.360841581473198,7.735297546835823,6.828941532652258,6.028496279505388,5.6883451878582285,7.633127550796703,7.422002022255058,6.565641118905002,6.430680521262859,-0.0,-0.0
