,Charcter,Frequency,log_frequency,Frequency_per_million,CD,Log_CD,Strokes,Tone,Rhyme
9184,琁,12,1.0791812460476249,0.233020907,12,1.0791812460476249,11.0,平,下平一先 下平八庚
9185,窋,11,1.0413926851582251,0.213602498,11,1.0413926851582251,10.0,仄,入声四质
9186,媟,22,1.3424226808222062,0.427204997,22,1.3424226808222062,12.0,仄,入声九屑
9187,簃,27,1.4313637641589874,0.524297041,26,1.414973347970818,17.0,平,上平四支
9188,萯,8,0.9030899869919436,0.1553472719999999,8,0.9030899869919436,12.0,仄,上声二十五有
9189,臨,5,0.6989700043360189,0.097092045,5,0.6989700043360189,17.0,,
9190,㼐,1,0.0,0.0194184089999999,1,0.0,14.0,平,下平一先
9191,錽,7,0.8450980400142568,0.135928863,7,0.8450980400142568,16.0,仄,上声二十九豏
9192,猓,11,1.0413926851582251,0.213602498,11,1.0413926851582251,11.0,仄,上声二十哿
9193,睑,3,0.4771212547196624,0.058255227,3,0.4771212547196624,12.0,仄,上声二十八琰
9194,㹞,8,0.9030899869919436,0.1553472719999999,4,0.6020599913279624,7.0,平,上平十二文
9195,獮,1,0.0,0.0194184089999999,1,0.0,17.0,,
9196,灀,1,0.0,0.0194184089999999,1,0.0,20.0,仄,去声二十三漾
9197,貁,6,0.7781512503836436,0.116510454,6,0.7781512503836436,12.0,仄,去声二十六宥
9198,瓀,9,0.9542425094393248,0.17476568,9,0.9542425094393248,18.0,平,下平一先
9199,塉,7,0.8450980400142568,0.135928863,7,0.8450980400142568,13.0,仄,入声十一陌
9200,㦎,1,0.0,0.0194184089999999,1,0.0,15.0,仄,入声十一陌
9201,䅎,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,12.0,仄,上声二十五有
9202,禷,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,23.0,仄,去声四寘
9203,熂,9,0.9542425094393248,0.17476568,9,0.9542425094393248,14.0,仄,去声五未
9204,燝,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,16.0,,
9205,攃,14,1.146128035678238,0.271857725,13,1.1139433523068367,17.0,仄,入声七曷
9206,觔,31,1.4913616938342726,0.6019706770000001,30,1.4771212547196624,9.0,平,上平十二文
9207,渲,117,2.0681858617461617,2.271953846,117,2.0681858617461617,12.0,仄,去声十七霰
9208,佨,1,0.0,0.0194184089999999,1,0.0,7.0,,
9209,魮,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,15.0,平/仄,上平四支 上声四纸
9210,箄,32,1.505149978319906,0.621389086,32,1.505149978319906,14.0,平,上平四支 上平九佳
9211,硼,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,13.0,平,下平八庚
9212,㯕,1,0.0,0.0194184089999999,1,0.0,16.0,平,上平八齐
9213,鄄,7,0.8450980400142568,0.135928863,7,0.8450980400142568,11.0,仄,去声十七霰
9214,雭,2,0.3010299956639812,0.0388368179999999,1,0.0,11.0,仄,入声十四缉
9215,夗,6,0.7781512503836436,0.116510454,6,0.7781512503836436,5.0,仄,上声十三阮
9216,慠,9,0.9542425094393248,0.17476568,9,0.9542425094393248,13.0,仄,去声二十号
9217,䍲,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,14.0,平,上平九佳
9218,羺,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,20.0,平,下平十一尤
9219,譣,11,1.0413926851582251,0.213602498,11,1.0413926851582251,20.0,平/仄,下平十四盐 上声二十八琰 去声二十九艳
9220,苷,3,0.4771212547196624,0.058255227,3,0.4771212547196624,8.0,平,下平十三覃
9221,玮,58,1.7634279935629371,1.126267719,58,1.7634279935629371,8.0,仄,上声五尾
9222,彣,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,7.0,平,上平十二文
9223,䴺,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,19.0,仄,上声二十五有
9224,喍,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,13.0,平,上平九佳
9225,腲,6,0.7781512503836436,0.116510454,6,0.7781512503836436,13.0,仄,上声十贿
9226,腇,3,0.4771212547196624,0.058255227,3,0.4771212547196624,12.0,仄,上声十贿
9227,醦,5,0.6989700043360189,0.097092045,3,0.4771212547196624,18.0,仄,上声二十九豏
9228,懅,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,16.0,仄,去声六御
9229,䴵,7,0.8450980400142568,0.135928863,7,0.8450980400142568,17.0,仄,上声二十三梗
9230,婠,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,11.0,平,上平十四寒
9231,盧,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,16.0,,
9232,莦,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,10.0,平,下平二萧 下平三肴
9233,䞋,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,23.0,仄,去声十二震
9234,䔫,4,0.6020599913279624,0.0776736359999999,3,0.4771212547196624,17.0,,
9235,臀,36,1.5563025007672873,0.6990627220000001,36,1.5563025007672873,17.0,平,上平十三元
9236,廙,8,0.9030899869919436,0.1553472719999999,6,0.7781512503836436,14.0,仄,去声四寘
9237,貴,1,0.0,0.0194184089999999,1,0.0,12.0,,
9238,墁,58,1.7634279935629371,1.126267719,58,1.7634279935629371,14.0,平/仄,上平十四寒 去声十五翰
9239,彔,7,0.8450980400142568,0.135928863,7,0.8450980400142568,8.0,,
9240,罫,69,1.8388490907372552,1.339870217,69,1.8388490907372552,13.0,仄,上声九蟹 去声十卦
9241,喰,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,12.0,平,上平十三元 上平十三元 上平十四寒
9242,鞇,1,0.0,0.0194184089999999,1,0.0,15.0,平,上平十一真
9243,瞵,24,1.380211241711606,0.466041815,22,1.3424226808222062,17.0,平/仄,上平十一真 去声十二震
9244,轜,15,1.1760912590556811,0.2912761339999999,14,1.146128035678238,21.0,平,上平四支
9245,欙,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,25.0,平,上平四支
9246,噌,49,1.6901960800285136,0.951502038,48,1.6812412373755872,15.0,平,下平十蒸
9247,囐,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,23.0,仄,入声七曷 入声九屑
9248,岔,24,1.380211241711606,0.466041815,24,1.380211241711606,7.0,仄,去声二十二祃
9249,揃,13,1.1139433523068367,0.252439316,13,1.1139433523068367,12.0,仄,上声十六铣
9250,觰,3,0.4771212547196624,0.058255227,3,0.4771212547196624,15.0,平/仄,下平六麻 上声七麌 去声二十二祃
9251,睗,8,0.9030899869919436,0.1553472719999999,8,0.9030899869919436,13.0,仄,入声十一陌
9252,峃,9,0.9542425094393248,0.17476568,9,0.9542425094393248,8.0,仄,入声三觉
9253,䢇,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,15.0,仄,上声二肿
9254,䏑,29,1.462397997898956,0.563133859,29,1.462397997898956,10.0,仄,去声二十二祃
9255,髂,6,0.7781512503836436,0.116510454,6,0.7781512503836436,18.0,仄,去声二十二祃
9256,䄍,3,0.4771212547196624,0.058255227,3,0.4771212547196624,13.0,仄,去声二十二祃
9257,䈉,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,14.0,仄,入声十五合
9258,鋜,3,0.4771212547196624,0.058255227,3,0.4771212547196624,15.0,仄,入声三觉
9259,硞,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,12.0,仄,入声三觉
9260,欶,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,11.0,仄,入声三觉
9261,勠,17,1.230448921378274,0.330112952,17,1.230448921378274,13.0,平,下平十一尤
9262,鴅,1,0.0,0.0194184089999999,1,0.0,15.0,平,上平十四寒
9263,吺,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,7.0,平,下平十一尤
9264,爊,5,0.6989700043360189,0.097092045,5,0.6989700043360189,19.0,平,下平四豪
9265,縓,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,16.0,平/仄,下平一先 去声十七霰
9266,䁔,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,14.0,平,上平十三元
9267,㨖,3,0.4771212547196624,0.058255227,3,0.4771212547196624,12.0,仄,去声四寘
9268,豽,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,11.0,仄,入声八黠
9269,圿,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,7.0,仄,入声八黠
9270,㓤,1,0.0,0.0194184089999999,1,0.0,8.0,仄,入声八黠
9271,奅,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,8.0,仄,去声十九效
9272,䀣,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,10.0,仄,去声四寘 入声八黠
9273,䦪,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,17.0,仄,入声八黠
9274,䕓,1,0.0,0.0194184089999999,1,0.0,20.0,仄,入声八黠
9275,楬,12,1.0791812460476249,0.233020907,12,1.0791812460476249,13.0,仄,入声八黠
9276,痆,1,0.0,0.0194184089999999,1,0.0,10.0,仄,入声四质 入声八黠
9277,秳,1,0.0,0.0194184089999999,1,0.0,11.0,仄,入声七曷 入声八黠
9278,扴,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,7.0,仄,入声八黠
9279,㼚,1,0.0,0.0194184089999999,1,0.0,9.0,平,下平七阳
9280,䪥,6,0.7781512503836436,0.116510454,6,0.7781512503836436,23.0,仄,去声十卦
9281,堛,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,12.0,仄,入声十三职
9282,鼬,35,1.5440680443502757,0.6796443129999999,35,1.5440680443502757,18.0,仄,去声二十六宥
9283,䛠,1,0.0,0.0194184089999999,1,0.0,14.0,仄,去声二十六宥
9284,譳,1,0.0,0.0194184089999999,1,0.0,21.0,仄,去声二十六宥
9285,㽅,1,0.0,0.0194184089999999,1,0.0,17.0,,
9286,闟,9,0.9542425094393248,0.17476568,8,0.9030899869919436,20.0,仄,入声十四缉
9287,涠,1,0.0,0.0194184089999999,1,0.0,10.0,平,上平五微
9288,媌,19,1.2787536009528289,0.36894977,19,1.2787536009528289,11.0,平/仄,下平三肴 上声十八巧
9289,娙,16,1.2041199826559248,0.310694543,16,1.2041199826559248,10.0,平,下平八庚 下平九青
9290,䰃,1,0.0,0.0194184089999999,1,0.0,18.0,平,下平八庚
9291,鬤,15,1.1760912590556811,0.2912761339999999,11,1.0413926851582251,27.0,平,下平七阳
9292,摚,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,14.0,平,下平七阳 下平八庚
9293,鵅,1,0.0,0.0194184089999999,1,0.0,17.0,仄,去声七遇
9294,㗘,1,0.0,0.0194184089999999,1,0.0,13.0,仄,入声十药
9295,䡴,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,19.0,平/仄,上平二冬 去声三绛
9296,輣,6,0.7781512503836436,0.116510454,6,0.7781512503836436,15.0,平,下平八庚
9297,䬝,6,0.7781512503836436,0.116510454,5,0.6989700043360189,21.0,平,下平八庚
9298,䳟,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,19.0,平,下平八庚
9299,蛷,3,0.4771212547196624,0.058255227,3,0.4771212547196624,13.0,平,上平七虞 下平十一尤
9300,蝾,3,0.4771212547196624,0.058255227,3,0.4771212547196624,15.0,平,下平八庚
9301,䃘,4,0.6020599913279624,0.0776736359999999,3,0.4771212547196624,16.0,平,下平八庚
9302,馤,16,1.2041199826559248,0.310694543,16,1.2041199826559248,18.0,仄,去声九泰
9303,雺,38,1.57978359661681,0.73789954,37,1.568201724066995,13.0,平/仄,上平一东 下平十一尤 去声二宋 去声二十六宥
9304,摎,10,1.0,0.1941840889999999,10,1.0,14.0,平,下平三肴 下平十一尤
9305,俙,22,1.3424226808222062,0.427204997,22,1.3424226808222062,9.0,平,上平五微
9306,窙,3,0.4771212547196624,0.058255227,3,0.4771212547196624,12.0,平,下平三肴
9307,猲,7,0.8450980400142568,0.135928863,7,0.8450980400142568,12.0,仄,入声六月 入声七曷
9308,胉,1,0.0,0.0194184089999999,1,0.0,9.0,仄,入声十药 入声十一陌
9309,毊,6,0.7781512503836436,0.116510454,6,0.7781512503836436,23.0,平,下平二萧
9310,侹,8,0.9030899869919436,0.1553472719999999,4,0.6020599913279624,8.0,仄,上声二十四迥
9311,唔,86,1.934498451243568,1.669983169,86,1.934498451243568,10.0,,
9312,癗,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,18.0,仄,上声十贿
9313,靦,1,0.0,0.0194184089999999,1,0.0,16.0,,
9314,呞,8,0.9030899869919436,0.1553472719999999,8,0.9030899869919436,8.0,平,上平四支
9315,丳,11,1.0413926851582251,0.213602498,11,1.0413926851582251,8.0,仄,上声十五潸
9316,嵼,40,1.6020599913279625,0.776736358,39,1.5910646070264989,14.0,仄,上声十五潸
9317,矕,15,1.1760912590556811,0.2912761339999999,15,1.1760912590556811,24.0,平/仄,上平十四寒 上平十五删 上声十五潸
9318,磢,5,0.6989700043360189,0.097092045,5,0.6989700043360189,16.0,仄,上声二十二养
9319,㙻,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,18.0,平,下平一先
9320,禗,8,0.9030899869919436,0.1553472719999999,4,0.6020599913279624,13.0,平,上平四支
9321,霃,7,0.8450980400142568,0.135928863,6,0.7781512503836436,15.0,平,下平十二侵
9322,喎,10,1.0,0.1941840889999999,8,0.9030899869919436,11.0,平,下平五歌
9323,瀖,2,0.3010299956639812,0.0388368179999999,2,0.3010299956639812,19.0,仄,入声十药
9324,碏,6,0.7781512503836436,0.116510454,6,0.7781512503836436,13.0,仄,入声十药
9325,壴,1,0.0,0.0194184089999999,1,0.0,9.0,仄,上声六语
9326,䁈,1,0.0,0.0194184089999999,1,0.0,13.0,仄,上声七麌
9327,䵎,1,0.0,0.0194184089999999,1,0.0,20.0,平,上平十四寒
9328,,1,0.0,0.0194184089999999,1,0.0,0.0,,
9329,龑,2,0.3010299956639812,0.0388368179999999,1,0.0,20.0,仄,上声二十八琰
9330,嗌,20,1.3010299956639813,0.388368179,20,1.3010299956639813,13.0,仄,入声十一陌
9331,蓥,1,0.0,0.0194184089999999,1,0.0,13.0,平/仄,下平八庚 下平九青 上声二十四迥 去声二十五径
9332,撜,1,0.0,0.0194184089999999,1,0.0,15.0,平/仄,下平八庚 去声二十五径
9333,偡,1,0.0,0.0194184089999999,1,0.0,11.0,仄,上声二十九豏
9334,椇,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,12.0,仄,上声六语 上声七麌
9335,蒡,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,13.0,仄,上声二十二养
9336,哶,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,10.0,平,下平六麻
9337,咩,4,0.6020599913279624,0.0776736359999999,4,0.6020599913279624,9.0,仄,上声四纸
